node_num,xml_level,xml_index,parent_location,parent_node_num,isParent,node_attributes,component_validity,old_bounds,new_bounds,total_changes,change_types,new_attributes,class
11,9,1,"(8, '0')",9.0,Leaf,,,,"[982,100][1051,171]",1,['CA'],"{'index': '1', 'text': '', 'resource-id': 'ImageView-1', 'class': 'android.widget.ImageView', 'package': 'ch.rmy.android.http_shortcuts', 'content-desc': '', 'checkable': '', 'checked': '', 'clickable': '', 'enabled': '', 'focusable': '', 'focused': '', 'scrollable': '', 'ong-clickable': '', 'password': '', 'selected': '', 'bounds': '[982,100][1051,171]'}",ImageView
16,7,1,"(6, '0')",7.0,Parent,"{'index': '1', 'text': '', 'resource-id': 'ch.rmy.android.http_shortcuts:id/view_pager', 'class': 'androidx.viewpager.widget.ViewPager', 'package': 'ch.rmy.android.http_shortcuts', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'false', 'enabled': 'true', 'focusable': 'true', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[0,210][1080,1794]'}",valid,"[0,210][1080,1794]","[0,210][1080,1794]",0,NC,"{'index': '1', 'text': '', 'resource-id': 'ch.rmy.android.http_shortcuts:id/view_pager', 'class': 'androidx.viewpager.widget.ViewPager', 'package': 'ch.rmy.android.http_shortcuts', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'false', 'enabled': 'true', 'focusable': 'true', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[0,210][1080,1794]'}",ViewPager
17,8,0,"(7, '1')",16.0,Parent,"{'index': '0', 'text': '', 'resource-id': '', 'class': 'android.view.ViewGroup', 'package': 'ch.rmy.android.http_shortcuts', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'false', 'enabled': 'true', 'focusable': 'false', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[0,210][1080,1794]'}",valid,"[0,210][1080,1794]","[0,210][1080,1794]",0,NC,"{'index': '0', 'text': '', 'resource-id': '', 'class': 'android.view.ViewGroup', 'package': 'ch.rmy.android.http_shortcuts', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'false', 'enabled': 'true', 'focusable': 'false', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[0,210][1080,1794]'}",ViewGroup
18,9,0,"(8, '0')",17.0,Parent,"{'index': '0', 'text': '', 'resource-id': 'ch.rmy.android.http_shortcuts:id/shortcut_list', 'class': 'androidx.recyclerview.widget.RecyclerView', 'package': 'ch.rmy.android.http_shortcuts', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'false', 'enabled': 'true', 'focusable': 'true', 'focused': 'true', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[0,210][1080,1794]'}",valid,"[0,210][1080,1794]","[0,210][1080,1794]",0,NC,"{'index': '0', 'text': '', 'resource-id': 'ch.rmy.android.http_shortcuts:id/shortcut_list', 'class': 'androidx.recyclerview.widget.RecyclerView', 'package': 'ch.rmy.android.http_shortcuts', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'false', 'enabled': 'true', 'focusable': 'true', 'focused': 'true', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[0,210][1080,1794]'}",RecyclerView
19,10,0,"(9, '0')",18.0,Parent,"{'index': '0', 'text': '', 'resource-id': '', 'class': 'android.widget.FrameLayout', 'package': 'ch.rmy.android.http_shortcuts', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'false', 'enabled': 'true', 'focusable': 'false', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[0,210][1080,1794]'}",valid,"[0,210][1080,1794]","[0,210][1080,1794]",0,NC,"{'index': '0', 'text': '', 'resource-id': '', 'class': 'android.widget.FrameLayout', 'package': 'ch.rmy.android.http_shortcuts', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'false', 'enabled': 'true', 'focusable': 'false', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[0,210][1080,1794]'}",FrameLayout
20,11,0,"(10, '0')",19.0,Parent,"{'index': '0', 'text': '', 'resource-id': '', 'class': 'android.widget.LinearLayout', 'package': 'ch.rmy.android.http_shortcuts', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'false', 'enabled': 'true', 'focusable': 'false', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[0,865][1080,1139]'}",valid,"[0,865][1080,1139]","[0,865][1080,1139]",0,NC,"{'index': '0', 'text': '', 'resource-id': '', 'class': 'android.widget.LinearLayout', 'package': 'ch.rmy.android.http_shortcuts', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'false', 'enabled': 'true', 'focusable': 'false', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[0,865][1080,1139]'}",LinearLayout
21,12,0,"(11, '0')",20.0,Leaf,"{'index': '0', 'text': '', 'resource-id': '', 'class': 'android.widget.ImageView', 'package': 'ch.rmy.android.http_shortcuts', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'false', 'enabled': 'true', 'focusable': 'false', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[482,876][598,992]'}",valid,"[482,876][598,992]","[482,876][598,992]",0,NC,"{'index': '0', 'text': '', 'resource-id': '', 'class': 'android.widget.ImageView', 'package': 'ch.rmy.android.http_shortcuts', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'false', 'enabled': 'true', 'focusable': 'false', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[482,876][598,992]'}",ImageView
22,12,1,"(11, '0')",20.0,Leaf,"{'index': '1', 'text': 'no shortcuts yet', 'resource-id': 'ch.rmy.android.http_shortcuts:id/empty_marker', 'class': 'android.widget.TextView', 'package': 'ch.rmy.android.http_shortcuts', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'false', 'enabled': 'true', 'focusable': 'false', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[11,1005][1069,1056]'}",valid,"[11,1005][1069,1056]","[11,1005][1069,1056]",0,NC,"{'index': '1', 'text': 'no shortcuts yet', 'resource-id': 'ch.rmy.android.http_shortcuts:id/empty_marker', 'class': 'android.widget.TextView', 'package': 'ch.rmy.android.http_shortcuts', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'false', 'enabled': 'true', 'focusable': 'false', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[11,1005][1069,1056]'}",TextView
23,12,2,"(11, '0')",20.0,Leaf,"{'index': '2', 'text': 'Click the + button to get started.', 'resource-id': 'ch.rmy.android.http_shortcuts:id/empty_marker_instructions', 'class': 'android.widget.TextView', 'package': 'ch.rmy.android.http_shortcuts', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'false', 'enabled': 'true', 'focusable': 'false', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[11,1077][1069,1128]'}",valid,"[11,1077][1069,1128]","[11,1077][1069,1128]",0,NC,"{'index': '2', 'text': 'Click the + button to get started.', 'resource-id': 'ch.rmy.android.http_shortcuts:id/empty_marker_instructions', 'class': 'android.widget.TextView', 'package': 'ch.rmy.android.http_shortcuts', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'false', 'enabled': 'true', 'focusable': 'false', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[11,1077][1069,1128]'}",TextView
24,9,1,"(8, '0')",17.0,Leaf,"{'index': '1', 'text': '', 'resource-id': 'ch.rmy.android.http_shortcuts:id/background', 'class': 'android.widget.ImageView', 'package': 'ch.rmy.android.http_shortcuts', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'false', 'enabled': 'true', 'focusable': 'false', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[0,210][1080,1794]'}",valid,"[0,210][1080,1794]","[0,210][1080,1794]",0,NC,"{'index': '1', 'text': '', 'resource-id': 'ch.rmy.android.http_shortcuts:id/background', 'class': 'android.widget.ImageView', 'package': 'ch.rmy.android.http_shortcuts', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'false', 'enabled': 'true', 'focusable': 'false', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[0,210][1080,1794]'}",ImageView
25,7,2,"(6, '0')",7.0,Leaf,"{'NAF': 'true', 'index': '2', 'text': '', 'resource-id': 'ch.rmy.android.http_shortcuts:id/button_create_shortcut', 'class': 'android.widget.ImageButton', 'package': 'ch.rmy.android.http_shortcuts', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'true', 'enabled': 'true', 'focusable': 'true', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[891,1605][1038,1752]'}",valid,"[891,1605][1038,1752]","[891,1605][1038,1752]",0,NC,"{'NAF': 'true', 'index': '2', 'text': '', 'resource-id': 'ch.rmy.android.http_shortcuts:id/button_create_shortcut', 'class': 'android.widget.ImageButton', 'package': 'ch.rmy.android.http_shortcuts', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'true', 'enabled': 'true', 'focusable': 'true', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[891,1605][1038,1752]'}",ImageButton
26,2,1,"(1, '0')",2.0,Leaf,"{'index': '1', 'text': '', 'resource-id': 'android:id/statusBarBackground', 'class': 'android.view.View', 'package': 'ch.rmy.android.http_shortcuts', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'false', 'enabled': 'true', 'focusable': 'false', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[0,0][1080,63]'}",ignored,"[0,0][1080,63]","[0,0][1080,63]",0,NC,"{'index': '1', 'text': '', 'resource-id': 'android:id/statusBarBackground', 'class': 'android.view.View', 'package': 'ch.rmy.android.http_shortcuts', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'false', 'enabled': 'true', 'focusable': 'false', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[0,0][1080,63]'}",
27,2,2,"(1, '0')",2.0,Leaf,"{'index': '2', 'text': '', 'resource-id': 'android:id/navigationBarBackground', 'class': 'android.view.View', 'package': 'ch.rmy.android.http_shortcuts', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'false', 'enabled': 'true', 'focusable': 'false', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[0,0][0,0]'}",ignored,"[0,0][0,0]","[0,0][0,0]",0,NC,"{'index': '2', 'text': '', 'resource-id': 'android:id/navigationBarBackground', 'class': 'android.view.View', 'package': 'ch.rmy.android.http_shortcuts', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'false', 'enabled': 'true', 'focusable': 'false', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[0,0][0,0]'}",
