node_num,xml_level,xml_index,parent_location,parent_node_num,isParent,node_attributes,component_validity,old_bounds,new_bounds,total_changes,change_types,new_attributes,class
1,0,0,,0.0,,,ignored,,,0,,,
2,1,0,"(0, '0')",1.0,Parent,"{'index': '0', 'text': '', 'resource-id': '', 'class': 'android.widget.FrameLayout', 'package': 'com.adam.aslfms', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'false', 'enabled': 'true', 'focusable': 'false', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[0,0][1080,1794]'}",valid,"[0,0][1080,1794]","[0,0][1080,1794]",0,NC,"{'index': '0', 'text': '', 'resource-id': '', 'class': 'android.widget.FrameLayout', 'package': 'com.adam.aslfms', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'false', 'enabled': 'true', 'focusable': 'false', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[0,0][1080,1794]'}",FrameLayout
3,2,0,"(1, '0')",2.0,Parent,"{'index': '0', 'text': '', 'resource-id': '', 'class': 'android.widget.LinearLayout', 'package': 'com.adam.aslfms', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'false', 'enabled': 'true', 'focusable': 'false', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[0,0][1080,1794]'}",valid,"[0,0][1080,1794]","[0,0][1080,1794]",0,NC,"{'index': '0', 'text': '', 'resource-id': '', 'class': 'android.widget.LinearLayout', 'package': 'com.adam.aslfms', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'false', 'enabled': 'true', 'focusable': 'false', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[0,0][1080,1794]'}",LinearLayout
4,3,0,"(2, '0')",3.0,Parent,"{'index': '0', 'text': '', 'resource-id': '', 'class': 'android.widget.FrameLayout', 'package': 'com.adam.aslfms', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'false', 'enabled': 'true', 'focusable': 'false', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[0,63][1080,1794]'}",valid,"[0,63][1080,1794]","[0,63][1080,1794]",0,NC,"{'index': '0', 'text': '', 'resource-id': '', 'class': 'android.widget.FrameLayout', 'package': 'com.adam.aslfms', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'false', 'enabled': 'true', 'focusable': 'false', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[0,63][1080,1794]'}",FrameLayout
5,4,0,"(3, '0')",4.0,Parent,"{'index': '0', 'text': '', 'resource-id': 'com.adam.aslfms:id/decor_content_parent', 'class': 'android.view.ViewGroup', 'package': 'com.adam.aslfms', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'false', 'enabled': 'true', 'focusable': 'false', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[0,63][1080,1794]'}",valid,"[0,63][1080,1794]","[0,63][1080,1794]",0,NC,"{'index': '0', 'text': '', 'resource-id': 'com.adam.aslfms:id/decor_content_parent', 'class': 'android.view.ViewGroup', 'package': 'com.adam.aslfms', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'false', 'enabled': 'true', 'focusable': 'false', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[0,63][1080,1794]'}",ViewGroup
6,5,0,"(4, '0')",5.0,Parent,"{'index': '0', 'text': '', 'resource-id': 'com.adam.aslfms:id/action_bar_container', 'class': 'android.widget.FrameLayout', 'package': 'com.adam.aslfms', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'false', 'enabled': 'true', 'focusable': 'false', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[0,63][1080,210]'}",valid,"[0,63][1080,210]","[0,63][1080,210]",0,NC,"{'index': '0', 'text': '', 'resource-id': 'com.adam.aslfms:id/action_bar_container', 'class': 'android.widget.FrameLayout', 'package': 'com.adam.aslfms', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'false', 'enabled': 'true', 'focusable': 'false', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[0,63][1080,210]'}",FrameLayout
7,6,0,"(5, '0')",6.0,Parent,"{'index': '0', 'text': '', 'resource-id': 'com.adam.aslfms:id/action_bar', 'class': 'android.view.ViewGroup', 'package': 'com.adam.aslfms', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'false', 'enabled': 'true', 'focusable': 'false', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[0,63][1080,210]'}",valid,"[0,63][1080,210]","[0,63][1080,210]",0,NC,"{'index': '0', 'text': '', 'resource-id': 'com.adam.aslfms:id/action_bar', 'class': 'android.view.ViewGroup', 'package': 'com.adam.aslfms', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'false', 'enabled': 'true', 'focusable': 'false', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[0,63][1080,210]'}",ViewGroup
8,7,0,"(6, '0')",7.0,Leaf,"{'index': '0', 'text': 'Simple Scrobbler', 'resource-id': '', 'class': 'android.widget.TextView', 'package': 'com.adam.aslfms', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'false', 'enabled': 'true', 'focusable': 'false', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[42,101][448,172]'}",valid,"[42,101][448,172]","[42,101][448,172]",0,NC,"{'index': '0', 'text': 'Simple Scrobbler', 'resource-id': '', 'class': 'android.widget.TextView', 'package': 'com.adam.aslfms', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'false', 'enabled': 'true', 'focusable': 'false', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[42,101][448,172]'}",TextView
9,5,1,"(4, '0')",5.0,Parent,"{'index': '1', 'text': '', 'resource-id': 'android:id/content', 'class': 'android.widget.FrameLayout', 'package': 'com.adam.aslfms', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'false', 'enabled': 'true', 'focusable': 'false', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[0,210][1080,1794]'}",valid,"[0,210][1080,1794]","[0,210][1080,1794]",0,NC,"{'index': '1', 'text': '', 'resource-id': 'android:id/content', 'class': 'android.widget.FrameLayout', 'package': 'com.adam.aslfms', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'false', 'enabled': 'true', 'focusable': 'false', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[0,210][1080,1794]'}",FrameLayout
10,6,0,"(5, '1')",9.0,Parent,"{'index': '0', 'text': '', 'resource-id': '', 'class': 'android.widget.LinearLayout', 'package': 'com.adam.aslfms', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'false', 'enabled': 'true', 'focusable': 'false', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[0,210][1080,1794]'}",valid,"[0,210][1080,1794]","[0,210][1080,1794]",0,NC,"{'index': '0', 'text': '', 'resource-id': '', 'class': 'android.widget.LinearLayout', 'package': 'com.adam.aslfms', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'false', 'enabled': 'true', 'focusable': 'false', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[0,210][1080,1794]'}",LinearLayout
