node_num,xml_level,xml_index,parent_location,parent_node_num,isParent,node_attributes,component_validity,old_bounds,new_bounds,total_changes,change_types,new_attributes,class
11,9,1,"(8, '0')",9.0,Parent,"{'index': '1', 'text': '', 'resource-id': '', 'class': 'android.support.v7.widget.LinearLayoutCompat', 'package': 'ch.rmy.android.statusbar_tacho', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'false', 'enabled': 'true', 'focusable': 'false', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[954,63][1080,210]'}",valid,"[954,63][1080,210]","[970,84][1060,189]",4,"['HT', 'VT', 'VS', 'HS']","{'index': '1', 'text': '', 'resource-id': '', 'class': 'android.support.v7.widget.LinearLayoutCompat', 'package': 'ch.rmy.android.statusbar_tacho', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'false', 'enabled': 'true', 'focusable': 'false', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[970,84][1060,189]'}",LinearLayoutCompat
12,10,0,"(9, '1')",11.0,Leaf,"{'index': '0', 'text': '', 'resource-id': 'ch.rmy.android.statusbar_tacho:id/action_github', 'class': 'android.widget.TextView', 'package': 'ch.rmy.android.statusbar_tacho', 'content-desc': 'View on Github', 'checkable': 'false', 'checked': 'false', 'clickable': 'true', 'enabled': 'true', 'focusable': 'true', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'true', 'password': 'false', 'selected': 'false', 'bounds': '[954,73][1080,199]'}",valid,"[954,73][1080,199]","[970,91][1060,181]",4,"['HT', 'VT', 'VS', 'HS']","{'index': '0', 'text': '', 'resource-id': 'ch.rmy.android.statusbar_tacho:id/action_github', 'class': 'android.widget.TextView', 'package': 'ch.rmy.android.statusbar_tacho', 'content-desc': 'View on Github', 'checkable': 'false', 'checked': 'false', 'clickable': 'true', 'enabled': 'true', 'focusable': 'true', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'true', 'password': 'false', 'selected': 'false', 'bounds': '[970,91][1060,181]'}",TextView
13,9,2,"(8, '0')",9.0,Leaf,,,,"[237,433][338,505]",1,['CA'],"{'index': '2', 'text': '10', 'resource-id': 'TextView-2', 'class': 'android.widget.TextView', 'package': 'ch.rmy.android.statusbar_tacho', 'content-desc': '', 'checkable': '', 'checked': '', 'clickable': '', 'enabled': '', 'focusable': '', 'focused': '', 'scrollable': '', 'ong-clickable': '', 'password': '', 'selected': '', 'bounds': '[237,433][338,505]'}",TextView
14,9,3,"(8, '0')",9.0,Leaf,,,,"[562,280][741,404]",1,['CA'],"{'index': '3', 'text': '|\n30', 'resource-id': 'TextView-3', 'class': 'android.widget.TextView', 'package': 'ch.rmy.android.statusbar_tacho', 'content-desc': '', 'checkable': '', 'checked': '', 'clickable': '', 'enabled': '', 'focusable': '', 'focused': '', 'scrollable': '', 'ong-clickable': '', 'password': '', 'selected': '', 'bounds': '[562,280][741,404]'}",TextView
15,7,1,"(6, '0')",7.0,Parent,"{'index': '1', 'text': '', 'resource-id': '', 'class': 'android.widget.RelativeLayout', 'package': 'ch.rmy.android.statusbar_tacho', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'false', 'enabled': 'true', 'focusable': 'false', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[0,210][1080,1794]'}",valid,"[0,210][1080,1794]","[0,210][1080,1794]",0,NC,"{'index': '1', 'text': '', 'resource-id': '', 'class': 'android.widget.RelativeLayout', 'package': 'ch.rmy.android.statusbar_tacho', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'false', 'enabled': 'true', 'focusable': 'false', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[0,210][1080,1794]'}",RelativeLayout
16,8,0,"(7, '1')",15.0,Parent,"{'index': '0', 'text': '', 'resource-id': '', 'class': 'android.widget.ScrollView', 'package': 'ch.rmy.android.statusbar_tacho', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'false', 'enabled': 'true', 'focusable': 'true', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[0,210][1080,1584]'}",valid,"[0,210][1080,1584]","[0,210][1080,1584]",0,NC,"{'index': '0', 'text': '', 'resource-id': '', 'class': 'android.widget.ScrollView', 'package': 'ch.rmy.android.statusbar_tacho', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'false', 'enabled': 'true', 'focusable': 'true', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[0,210][1080,1584]'}",ScrollView
17,9,0,"(8, '0')",16.0,Parent,"{'index': '0', 'text': '', 'resource-id': '', 'class': 'android.widget.LinearLayout', 'package': 'ch.rmy.android.statusbar_tacho', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'false', 'enabled': 'true', 'focusable': 'false', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[0,210][1080,983]'}",valid,"[0,210][1080,983]","[0,210][1080,983]",0,NC,"{'index': '0', 'text': '', 'resource-id': '', 'class': 'android.widget.LinearLayout', 'package': 'ch.rmy.android.statusbar_tacho', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'false', 'enabled': 'true', 'focusable': 'false', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[0,210][1080,983]'}",LinearLayout
18,10,0,"(9, '0')",17.0,Parent,"{'index': '0', 'text': '', 'resource-id': '', 'class': 'android.widget.FrameLayout', 'package': 'ch.rmy.android.statusbar_tacho', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'false', 'enabled': 'true', 'focusable': 'false', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[0,210][1080,767]'}",valid,"[0,210][1080,767]","[0,210][1080,767]",0,NC,"{'index': '0', 'text': '', 'resource-id': '', 'class': 'android.widget.FrameLayout', 'package': 'ch.rmy.android.statusbar_tacho', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'false', 'enabled': 'true', 'focusable': 'false', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[0,210][1080,767]'}",FrameLayout
19,11,0,"(10, '0')",18.0,Leaf,"{'index': '0', 'text': '', 'resource-id': 'ch.rmy.android.statusbar_tacho:id/speedGauge', 'class': 'android.view.View', 'package': 'ch.rmy.android.statusbar_tacho', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'false', 'enabled': 'true', 'focusable': 'false', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[42,252][1038,725]'}",valid,"[42,252][1038,725]","[42,252][1038,725]",0,NC,"{'index': '0', 'text': '', 'resource-id': 'ch.rmy.android.statusbar_tacho:id/speedGauge', 'class': 'android.view.View', 'package': 'ch.rmy.android.statusbar_tacho', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'false', 'enabled': 'true', 'focusable': 'false', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[42,252][1038,725]'}",View
20,10,1,"(9, '0')",17.0,Parent,"{'index': '1', 'text': '', 'resource-id': '', 'class': 'android.widget.LinearLayout', 'package': 'ch.rmy.android.statusbar_tacho', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'false', 'enabled': 'true', 'focusable': 'false', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[0,767][1080,983]'}",valid,"[0,767][1080,983]","[0,767][1080,983]",0,NC,"{'index': '1', 'text': '', 'resource-id': '', 'class': 'android.widget.LinearLayout', 'package': 'ch.rmy.android.statusbar_tacho', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'false', 'enabled': 'true', 'focusable': 'false', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[0,767][1080,983]'}",LinearLayout
21,11,0,"(10, '1')",20.0,Leaf,"{'index': '0', 'text': '---', 'resource-id': 'ch.rmy.android.statusbar_tacho:id/speedText', 'class': 'android.widget.TextView', 'package': 'ch.rmy.android.statusbar_tacho', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'false', 'enabled': 'true', 'focusable': 'false', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[42,767][1038,894]'}",valid,"[42,767][1038,894]","[42,767][1038,894]",0,NC,"{'index': '0', 'text': '---', 'resource-id': 'ch.rmy.android.statusbar_tacho:id/speedText', 'class': 'android.widget.TextView', 'package': 'ch.rmy.android.statusbar_tacho', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'false', 'enabled': 'true', 'focusable': 'false', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[42,767][1038,894]'}",TextView
22,11,1,"(10, '1')",20.0,Parent,"{'index': '1', 'text': '', 'resource-id': 'ch.rmy.android.statusbar_tacho:id/unitSpinner', 'class': 'android.widget.Spinner', 'package': 'ch.rmy.android.statusbar_tacho', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'true', 'enabled': 'true', 'focusable': 'true', 'focused': 'false', 'scrollable': 'true', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[42,920][1038,983]'}",valid,"[42,920][1038,983]","[42,920][1038,983]",0,NC,"{'index': '1', 'text': '', 'resource-id': 'ch.rmy.android.statusbar_tacho:id/unitSpinner', 'class': 'android.widget.Spinner', 'package': 'ch.rmy.android.statusbar_tacho', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'true', 'enabled': 'true', 'focusable': 'true', 'focused': 'false', 'scrollable': 'true', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[42,920][1038,983]'}",Spinner
23,12,0,"(11, '1')",22.0,Leaf,"{'index': '0', 'text': 'km/h', 'resource-id': 'android:id/text1', 'class': 'android.widget.TextView', 'package': 'ch.rmy.android.statusbar_tacho', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'false', 'enabled': 'true', 'focusable': 'false', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[42,923][912,980]'}",valid,"[42,923][912,980]","[42,923][912,980]",1,['TC'],"{'index': '0', 'text': 'm/s', 'resource-id': 'android:id/text1', 'class': 'android.widget.TextView', 'package': 'ch.rmy.android.statusbar_tacho', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'false', 'enabled': 'true', 'focusable': 'false', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[42,923][912,980]'}",TextView
24,8,1,"(7, '1')",15.0,Leaf,"{'index': '1', 'text': 'SPEEDOMETER DISABLED', 'resource-id': 'ch.rmy.android.statusbar_tacho:id/toggleButton', 'class': 'android.widget.ToggleButton', 'package': 'ch.rmy.android.statusbar_tacho', 'content-desc': '', 'checkable': 'true', 'checked': 'false', 'clickable': 'true', 'enabled': 'true', 'focusable': 'true', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[42,1605][1038,1773]'}",valid,"[42,1605][1038,1773]","[42,1605][1038,1773]",0,NC,"{'index': '1', 'text': 'SPEEDOMETER DISABLED', 'resource-id': 'ch.rmy.android.statusbar_tacho:id/toggleButton', 'class': 'android.widget.ToggleButton', 'package': 'ch.rmy.android.statusbar_tacho', 'content-desc': '', 'checkable': 'true', 'checked': 'false', 'clickable': 'true', 'enabled': 'true', 'focusable': 'true', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[42,1605][1038,1773]'}",ToggleButton
25,2,1,"(1, '0')",2.0,Leaf,"{'index': '1', 'text': '', 'resource-id': 'android:id/statusBarBackground', 'class': 'android.view.View', 'package': 'ch.rmy.android.statusbar_tacho', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'false', 'enabled': 'true', 'focusable': 'false', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[0,0][1080,63]'}",ignored,"[0,0][1080,63]","[0,0][1080,63]",0,NC,"{'index': '1', 'text': '', 'resource-id': 'android:id/statusBarBackground', 'class': 'android.view.View', 'package': 'ch.rmy.android.statusbar_tacho', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'false', 'enabled': 'true', 'focusable': 'false', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[0,0][1080,63]'}",
26,2,2,"(1, '0')",2.0,Leaf,"{'index': '2', 'text': '', 'resource-id': 'android:id/navigationBarBackground', 'class': 'android.view.View', 'package': 'ch.rmy.android.statusbar_tacho', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'false', 'enabled': 'true', 'focusable': 'false', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[0,0][0,0]'}",ignored,"[0,0][0,0]","[0,0][0,0]",0,NC,"{'index': '2', 'text': '', 'resource-id': 'android:id/navigationBarBackground', 'class': 'android.view.View', 'package': 'ch.rmy.android.statusbar_tacho', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'false', 'enabled': 'true', 'focusable': 'false', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[0,0][0,0]'}",
