node_num,xml_level,xml_index,parent_location,parent_node_num,isParent,node_attributes,component_validity,old_bounds,new_bounds,total_changes,change_types,new_attributes,class
11,9,1,"(8, '1')",9.0,Leaf,"{'index': '1', 'text': 'Launcher is designed to be minimal, efficient and free of distraction.\n\nIt is free of payments, ads and tracking services.', 'resource-id': 'com.finnmglas.launcher:id/tutorial_concept_text', 'class': 'android.widget.TextView', 'package': 'com.finnmglas.launcher', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'false', 'enabled': 'true', 'focusable': 'false', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[84,395][996,678]'}",valid,"[84,395][996,678]","[84,395][996,678]",0,NC,"{'index': '1', 'text': 'Launcher is designed to be minimal, efficient and free of distraction.\n\nIt is free of payments, ads and tracking services.', 'resource-id': 'com.finnmglas.launcher:id/tutorial_concept_text', 'class': 'android.widget.TextView', 'package': 'com.finnmglas.launcher', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'false', 'enabled': 'true', 'focusable': 'false', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[84,395][996,678]'}",TextView
12,9,2,"(8, '1')",9.0,Leaf,"{'index': '2', 'text': 'release v1.5.0', 'resource-id': 'com.finnmglas.launcher:id/tutorial_concept_badge_version', 'class': 'android.widget.ImageView', 'package': 'com.finnmglas.launcher', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'false', 'enabled': 'true', 'focusable': 'false', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[168,899][912,1177]'}",valid,"[168,899][912,1177]","[168,899][912,1177]",1,['IC'],"{'index': '2', 'text': 'release v1.6.0', 'resource-id': 'com.finnmglas.launcher:id/tutorial_concept_badge_version', 'class': 'android.widget.ImageView', 'package': 'com.finnmglas.launcher', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'false', 'enabled': 'true', 'focusable': 'false', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[168,899][912,1177]'}",ImageView
13,9,3,"(8, '1')",9.0,Leaf,"{'index': '3', 'text': 'The app is open-source (MIT license) and available on GitHub!\n\nMake sure to check out the repository!', 'resource-id': 'com.finnmglas.launcher:id/tutorial_concept_text_2', 'class': 'android.widget.TextView', 'package': 'com.finnmglas.launcher', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'false', 'enabled': 'true', 'focusable': 'false', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[84,1398][996,1626]'}",valid,"[84,1398][996,1626]","[84,1398][996,1626]",0,NC,"{'index': '3', 'text': 'The app is open-source (MIT license) and available on GitHub!\n\nMake sure to check out the repository!', 'resource-id': 'com.finnmglas.launcher:id/tutorial_concept_text_2', 'class': 'android.widget.TextView', 'package': 'com.finnmglas.launcher', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'false', 'enabled': 'true', 'focusable': 'false', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[84,1398][996,1626]'}",TextView
14,7,1,"(6, '0')",7.0,Parent,"{'index': '1', 'text': '', 'resource-id': 'com.finnmglas.launcher:id/tutorial_tabs', 'class': 'android.widget.HorizontalScrollView', 'package': 'com.finnmglas.launcher', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'false', 'enabled': 'true', 'focusable': 'true', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[0,1668][1080,1794]'}",valid,"[0,1668][1080,1794]","[0,1668][1080,1794]",0,NC,"{'index': '1', 'text': '', 'resource-id': 'com.finnmglas.launcher:id/tutorial_tabs', 'class': 'android.widget.HorizontalScrollView', 'package': 'com.finnmglas.launcher', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'false', 'enabled': 'true', 'focusable': 'true', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[0,1668][1080,1794]'}",HorizontalScrollView
15,8,0,"(7, '1')",14.0,Parent,"{'index': '0', 'text': '', 'resource-id': '', 'class': 'android.widget.LinearLayout', 'package': 'com.finnmglas.launcher', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'false', 'enabled': 'true', 'focusable': 'false', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[0,1668][1080,1794]'}",valid,"[0,1668][1080,1794]","[0,1668][1080,1794]",0,NC,"{'index': '0', 'text': '', 'resource-id': '', 'class': 'android.widget.LinearLayout', 'package': 'com.finnmglas.launcher', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'false', 'enabled': 'true', 'focusable': 'false', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[0,1668][1080,1794]'}",LinearLayout
16,9,0,"(8, '0')",15.0,Leaf,"{'NAF': 'true', 'index': '0', 'text': '', 'resource-id': '', 'class': 'f.b.k.a$c', 'package': 'com.finnmglas.launcher', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'true', 'enabled': 'true', 'focusable': 'true', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[380,1668][444,1794]'}",valid,"[380,1668][444,1794]","[380,1668][444,1794]",0,NC,"{'NAF': 'true', 'index': '0', 'text': '', 'resource-id': '', 'class': 'f.b.k.a$c', 'package': 'com.finnmglas.launcher', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'true', 'enabled': 'true', 'focusable': 'true', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[380,1668][444,1794]'}",a$c
17,9,1,"(8, '0')",15.0,Leaf,"{'NAF': 'true', 'index': '1', 'text': '', 'resource-id': '', 'class': 'f.b.k.a$c', 'package': 'com.finnmglas.launcher', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'true', 'enabled': 'true', 'focusable': 'true', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'true', 'bounds': '[444,1668][508,1794]'}",valid,"[444,1668][508,1794]","[444,1668][508,1794]",0,NC,"{'NAF': 'true', 'index': '1', 'text': '', 'resource-id': '', 'class': 'f.b.k.a$c', 'package': 'com.finnmglas.launcher', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'true', 'enabled': 'true', 'focusable': 'true', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'true', 'bounds': '[444,1668][508,1794]'}",a$c
18,9,2,"(8, '0')",15.0,Leaf,"{'NAF': 'true', 'index': '2', 'text': '', 'resource-id': '', 'class': 'f.b.k.a$c', 'package': 'com.finnmglas.launcher', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'true', 'enabled': 'true', 'focusable': 'true', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[508,1668][572,1794]'}",valid,"[508,1668][572,1794]","[508,1668][572,1794]",0,NC,"{'NAF': 'true', 'index': '2', 'text': '', 'resource-id': '', 'class': 'f.b.k.a$c', 'package': 'com.finnmglas.launcher', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'true', 'enabled': 'true', 'focusable': 'true', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[508,1668][572,1794]'}",a$c
19,9,3,"(8, '0')",15.0,Leaf,"{'NAF': 'true', 'index': '3', 'text': '', 'resource-id': '', 'class': 'f.b.k.a$c', 'package': 'com.finnmglas.launcher', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'true', 'enabled': 'true', 'focusable': 'true', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[572,1668][636,1794]'}",valid,"[572,1668][636,1794]","[572,1668][636,1794]",0,NC,"{'NAF': 'true', 'index': '3', 'text': '', 'resource-id': '', 'class': 'f.b.k.a$c', 'package': 'com.finnmglas.launcher', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'true', 'enabled': 'true', 'focusable': 'true', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[572,1668][636,1794]'}",a$c
20,9,4,"(8, '0')",15.0,Leaf,"{'NAF': 'true', 'index': '4', 'text': '', 'resource-id': '', 'class': 'f.b.k.a$c', 'package': 'com.finnmglas.launcher', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'true', 'enabled': 'true', 'focusable': 'true', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[636,1668][700,1794]'}",valid,"[636,1668][700,1794]","[636,1668][700,1794]",0,NC,"{'NAF': 'true', 'index': '4', 'text': '', 'resource-id': '', 'class': 'f.b.k.a$c', 'package': 'com.finnmglas.launcher', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'true', 'enabled': 'true', 'focusable': 'true', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[636,1668][700,1794]'}",a$c
21,2,1,"(1, '0')",2.0,Leaf,"{'index': '1', 'text': '', 'resource-id': 'android:id/navigationBarBackground', 'class': 'android.view.View', 'package': 'com.finnmglas.launcher', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'false', 'enabled': 'true', 'focusable': 'false', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[0,0][0,0]'}",ignored,"[0,0][0,0]","[0,0][0,0]",0,NC,"{'index': '1', 'text': '', 'resource-id': 'android:id/navigationBarBackground', 'class': 'android.view.View', 'package': 'com.finnmglas.launcher', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'false', 'enabled': 'true', 'focusable': 'false', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[0,0][0,0]'}",
